"Tax Rate Information","Tax Rate Information",module,Magento_Tax
"Tax Identifier","Tax Identifier",module,Magento_Tax
"Zip/Post is Range","Zip/Post is Range",module,Magento_Tax
"Zip/Post Code","Zip/Post Code",module,Magento_Tax
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.",module,Magento_Tax
"Range From","Range From",module,Magento_Tax
"Range To","Range To",module,Magento_Tax
State,State,module,Magento_Tax
Country,País,module,Magento_Tax
"Rate Percent","Rate Percent",module,Magento_Tax
"Tax Titles","Tax Titles",module,Magento_Tax
"Add New Tax Rate","Add New Tax Rate",module,Magento_Tax
Back,Voltar,module,Magento_Tax
Reset,Reiniciar,module,Magento_Tax
"Delete Rate","Delete Rate",module,Magento_Tax
"Are you sure you want to do this?","Você tem que deseja fazer isso?",module,Magento_Tax
"Save Rate","Save Rate",module,Magento_Tax
"Manage Tax Rules","Manage Tax Rules",module,Magento_Tax
"Add New Tax Rule","Add New Tax Rule",module,Magento_Tax
"Save Rule","Save Rule",module,Magento_Tax
"Delete Rule","Delete Rule",module,Magento_Tax
"Save and Continue Edit","Salvar e Continuar a Editar",module,Magento_Tax
"Tax Rule Information","Tax Rule Information",module,Magento_Tax
Name,Nome,module,Magento_Tax
"Customer Tax Class","Customer Tax Class",module,Magento_Tax
"Product Tax Class","Product Tax Class",module,Magento_Tax
"Tax Rate","Tax Rate",module,Magento_Tax
Priority,Prioridade,module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","Tax rates at the same priority are added, others are compounded.",module,Magento_Tax
"Calculate Off Subtotal Only","Calculate Off Subtotal Only",module,Magento_Tax
"Sort Order",Ordernação,module,Magento_Tax
"Do you really want to delete this tax class?","Do you really want to delete this tax class?",module,Magento_Tax
"Add New Tax Class","Add New Tax Class",module,Magento_Tax
"Shipping Incl. Tax (%1)","Frete incl. imposto (%1)",module,Magento_Tax
"Shipping Excl. Tax (%1)","Frete excl. imposto (%1)",module,Magento_Tax
"Subtotal (Excl.Tax)","Subtotal (Excl.Tax)",module,Magento_Tax
"Subtotal (Incl.Tax)","Subtotal (Incl.Tax)",module,Magento_Tax
"Shipping & Handling (Excl.Tax)","Shipping & Handling (Excl.Tax)",module,Magento_Tax
"Shipping & Handling (Incl.Tax)","Shipping & Handling (Incl.Tax)",module,Magento_Tax
"Grand Total (Excl.Tax)","Grand Total (Excl.Tax)",module,Magento_Tax
"Grand Total (Incl.Tax)","Grand Total (Incl.Tax)",module,Magento_Tax
Sales,Vendas,module,Magento_Tax
Tax,Taxa,module,Magento_Tax
"Manage Tax Rates","Manage Tax Rates",module,Magento_Tax
"New Tax Rate","New Tax Rate",module,Magento_Tax
"Tax Zones and Rates","Tax Zones and Rates",module,Magento_Tax
"We can't delete this tax rate right now.","We can't delete this tax rate right now.",module,Magento_Tax
"An error occurred while loading this tax rate.","An error occurred while loading this tax rate.",module,Magento_Tax
"We can't save this rate right now.","We can't save this rate right now.",module,Magento_Tax
"You deleted the tax rate.","You deleted the tax rate.",module,Magento_Tax
"We can't delete this rate because of an incorrect rate ID.","We can't delete this rate because of an incorrect rate ID.",module,Magento_Tax
"Something went wrong deleting this rate.","Something went wrong deleting this rate.",module,Magento_Tax
"Edit Tax Rate","Edit Tax Rate",module,Magento_Tax
"You saved the tax rate.","You saved the tax rate.",module,Magento_Tax
"Tax Rules","Tax Rules",module,Magento_Tax
"The tax rule has been deleted.","The tax rule has been deleted.",module,Magento_Tax
"This rule no longer exists.","Esta regra não existe mais.",module,Magento_Tax
"Something went wrong deleting this tax rule.","Something went wrong deleting this tax rule.",module,Magento_Tax
"New Tax Rule","New Tax Rule",module,Magento_Tax
"Edit Rule","Editar Regra",module,Magento_Tax
"New Rule","Nova Regra",module,Magento_Tax
"You saved the tax rule.","You saved the tax rule.",module,Magento_Tax
"We can't save this tax rule right now.","We can't save this tax rule right now.",module,Magento_Tax
"Invalid name of tax class specified.","Invalid name of tax class specified.",module,Magento_Tax
"We can't delete this tax class right now.","We can't delete this tax class right now.",module,Magento_Tax
"We can't save this tax class right now.","We can't save this tax class right now.",module,Magento_Tax
"Make sure all required information is valid.","Make sure all required information is valid.",module,Magento_Tax
"The Rate Percent should be a positive number.","The Rate Percent should be a positive number.",module,Magento_Tax
"Maximum zip code length is 9.","Maximum zip code length is 9.",module,Magento_Tax
"Use digits only for the zip code.","Use digits only for the zip code.",module,Magento_Tax
"Range To should be equal or greater than Range From.","Range To should be equal or greater than Range From.",module,Magento_Tax
"The tax rate cannot be removed. It exists in a tax rule.","The tax rate cannot be removed. It exists in a tax rule.",module,Magento_Tax
"This class no longer exists.","This class no longer exists.",module,Magento_Tax
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.",module,Magento_Tax
"You cannot delete this tax class because it is used in existing %1(s).","You cannot delete this tax class because it is used in existing %1(s).",module,Magento_Tax
"Custom price if available","Custom price if available",module,Magento_Tax
"Original price only","Original price only",module,Magento_Tax
"Shipping Address","Endereço de entrega",module,Magento_Tax
"Billing Address","Endereço de Cobrança",module,Magento_Tax
"Shipping Origin","Shipping Origin",module,Magento_Tax
"No (price without tax)","No (price without tax)",module,Magento_Tax
"Yes (only price with tax)","Yes (only price with tax)",module,Magento_Tax
"Both (without and with tax)","Both (without and with tax)",module,Magento_Tax
"Invalid attribute %1","Atributo inválido %1",module,Magento_Tax
Code,Código,module,Magento_Tax
"Invalid type supplied","Invalid type supplied",module,Magento_Tax
"Class name and class type","Class name and class type",module,Magento_Tax
"Grand Total (Excl. Tax)","Grand Total (Excl. Tax)",module,Magento_Tax
"Grand Total (Incl. Tax)","Grand Total (Incl. Tax)",module,Magento_Tax
"Shipping (Excl. Tax)","Shipping (Excl. Tax)",module,Magento_Tax
"Shipping (Incl. Tax)","Shipping (Incl. Tax)",module,Magento_Tax
"Subtotal (Excl. Tax)","Subtotal (Excl. Tax)",module,Magento_Tax
"Subtotal (Incl. Tax)","Subtotal (Incl. Tax)",module,Magento_Tax
Subtotal,Subtotal,module,Magento_Tax
"Unit Price","Preço unitário",module,Magento_Tax
"Row Total","Linha Total",module,Magento_Tax
Total,Total,module,Magento_Tax
"Before Discount","Before Discount",module,Magento_Tax
"After Discount","After Discount",module,Magento_Tax
"Excluding Tax","Excluindo impostos",module,Magento_Tax
"Including Tax","Incluindo o imposto",module,Magento_Tax
None,Nenhum,module,Magento_Tax
"Including and Excluding Tax","Incluindo e excluindo impostos",module,Magento_Tax
"Warning tax configuration can result in rounding errors. ","Warning tax configuration can result in rounding errors. ",module,Magento_Tax
"Store(s) affected: ","Loja(s) afetada(s): ",module,Magento_Tax
"Click on the link to <a href=""%1"">ignore this notification</a>","Click on the link to <a href=""%1"">ignore this notification</a>",module,Magento_Tax
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Warning tax discount configuration might result in different discounts
                                than a customer might expect. ",module,Magento_Tax
"Please see <a href=""%1"">documentation</a> for more details. ","Please see <a href=""%1"">documentation</a> for more details. ",module,Magento_Tax
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.",module,Magento_Tax
"Invalid type of tax class ""%1""","Invalid type of tax class ""%1""",module,Magento_Tax
"Updating classType is not allowed.","Updating classType is not allowed.",module,Magento_Tax
"A class with the same name already exists for ClassType %1.","A class with the same name already exists for ClassType %1.",module,Magento_Tax
"customer group","customer group",module,Magento_Tax
product,product,module,Magento_Tax
"Excl. tax:","Excl. tax:",module,Magento_Tax
"Incl. Tax","Imposto Incl.",module,Magento_Tax
"Entity already exists","Entity already exists",module,Magento_Tax
"Cannot save titles","Cannot save titles",module,Magento_Tax
"Some Message","Some Message",module,Magento_Tax
"Something went wrong","Something went wrong",module,Magento_Tax
"Could not save","Could not save",module,Magento_Tax
"No such entity","No such entity",module,Magento_Tax
"Excl. Tax","Excl. Impostos",module,Magento_Tax
Note:,Note:,module,Magento_Tax
"Leave this field empty if you wish to use the tax identifier.","Leave this field empty if you wish to use the tax identifier.",module,Magento_Tax
"An error occurred","An error occurred",module,Magento_Tax
"Do you really want to delete this tax rate?","Do you really want to delete this tax rate?",module,Magento_Tax
Save,Salvar,module,Magento_Tax
"Add New Class","Add New Class",module,Magento_Tax
"Grand Total Excl. Tax","Grand Total Excl. Tax",module,Magento_Tax
"Grand Total Incl. Tax","Grand Total Incl. Tax",module,Magento_Tax
"Tax Classes","Classes de impostos",module,Magento_Tax
